,sample,density,wood,keepit,year,label
19364,35.0,0.049956,0,0,2021.0,VF3
19365,35.0,0.045144,0,0,2021.0,VF3
19366,35.0,0.042137,0,0,2021.0,VF3
19367,35.0,0.037274,0,0,2021.0,VF3
19368,35.0,0.035229,0,0,2021.0,VF3
19369,35.0,0.037033,0,0,2021.0,VF3
19370,35.0,0.035968,0,0,2021.0,VF3
19371,165.0,0.260132,0,0,2016.0,VF3
19372,165.0,0.259972,0,0,2016.0,VF3
19373,165.0,0.257438,0,0,2016.0,VF3
19374,165.0,0.260571,0,0,2016.0,VF3
19375,165.0,0.261689,0,0,2016.0,VF3
19376,165.0,0.26111,0,0,2016.0,VF3
19377,165.0,0.255243,0,0,2016.0,VF3
19378,165.0,0.25175,0,0,2016.0,VF3
19379,165.0,0.248996,0,0,2016.0,VF3
19380,165.0,0.246801,0,0,2016.0,VF3
19381,165.0,0.249854,0,0,2016.0,VF3
19382,165.0,0.254265,0,0,2016.0,VF3
19383,165.0,0.260511,0,0,2016.0,VF3
19384,165.0,0.260571,0,0,2016.0,VF3
19385,165.0,0.258575,0,0,2016.0,VF3
19386,165.0,0.26095,0,0,2016.0,VF3
19387,165.0,0.263046,0,0,2016.0,VF3
19388,165.0,0.26952,0,0,2016.0,VF3
19389,165.0,0.275284,0,0,2016.0,VF3
19390,165.0,0.277068,0,0,2016.0,VF3
19391,165.0,0.277288,0,0,2016.0,VF3
19392,165.0,0.280609,0,0,2016.0,VF3
19393,165.0,0.282695,0,0,2016.0,VF3
19394,165.0,0.2878,0,0,2016.0,VF3
19395,165.0,0.29587,0,0,2016.0,VF3
19396,165.0,0.301771,0,0,2016.0,VF3
19397,165.0,0.30103,0,0,2016.0,VF3
19398,165.0,0.298313,0,0,2016.0,VF3
19399,165.0,0.299548,0,0,2016.0,VF3
19400,165.0,0.304598,0,0,2016.0,VF3
19401,165.0,0.31028,0,0,2016.0,VF3
19402,165.0,0.31146,0,0,2016.0,VF3
19403,165.0,0.3091,0,0,2016.0,VF3
19404,165.0,0.307316,0,0,2016.0,VF3
19405,165.0,0.309923,0,0,2016.0,VF3
19406,165.0,0.315248,0,0,2016.0,VF3
19407,165.0,0.319146,0,0,2016.0,VF3
19408,165.0,0.316264,0,0,2016.0,VF3
19409,165.0,0.300152,0,0,2016.0,VF3
19410,165.0,0.283875,0,0,2016.0,VF3
19411,165.0,0.292604,1,0,2016.0,VF3
19412,165.0,0.321589,1,1,2016.0,VF3
19413,165.0,0.337426,1,1,2016.0,VF3
19414,165.0,0.340006,1,1,2016.0,VF3
19415,165.0,0.346759,0,1,2017.0,VF3
19416,165.0,0.352303,0,1,2017.0,VF3
19417,165.0,0.355624,0,1,2017.0,VF3
19418,165.0,0.36051,0,1,2017.0,VF3
19419,165.0,0.365176,0,1,2017.0,VF3
19420,165.0,0.366055,0,1,2017.0,VF3
19421,165.0,0.363173,0,1,2017.0,VF3
19422,165.0,0.365314,0,1,2017.0,VF3
19423,165.0,0.372423,0,1,2017.0,VF3
19424,165.0,0.381426,0,1,2017.0,VF3
19425,165.0,0.385213,0,1,2017.0,VF3
19426,165.0,0.389276,0,1,2017.0,VF3
19427,165.0,0.392597,0,1,2017.0,VF3
19428,165.0,0.402972,1,1,2017.0,VF3
19429,165.0,0.419304,1,1,2017.0,VF3
19430,165.0,0.431875,1,1,2017.0,VF3
19431,165.0,0.440768,1,1,2017.0,VF3
19432,165.0,0.442525,1,1,2017.0,VF3
19433,165.0,0.446368,1,1,2017.0,VF3
19434,165.0,0.449113,1,1,2017.0,VF3
19435,165.0,0.453998,1,1,2017.0,VF3
19436,165.0,0.458061,1,1,2017.0,VF3
19437,165.0,0.46517,1,1,2017.0,VF3
19438,165.0,0.46613,1,1,2017.0,VF3
19439,165.0,0.465252,1,1,2017.0,VF3
19440,165.0,0.458445,1,1,2017.0,VF3
19441,165.0,0.449415,1,1,2017.0,VF3
19442,165.0,0.446093,1,1,2017.0,VF3
19443,165.0,0.444446,1,1,2017.0,VF3
19444,165.0,0.441647,1,1,2017.0,VF3
19445,165.0,0.440823,1,1,2017.0,VF3
19446,165.0,0.441784,1,1,2017.0,VF3
19447,165.0,0.438984,1,1,2017.0,VF3
19448,165.0,0.434483,1,1,2017.0,VF3
19449,165.0,0.431875,1,1,2017.0,VF3
19450,165.0,0.438545,1,1,2017.0,VF3
19451,165.0,0.444968,1,1,2017.0,VF3
19452,165.0,0.446533,1,1,2017.0,VF3
19453,165.0,0.439643,1,1,2017.0,VF3
19454,165.0,0.430997,1,1,2017.0,VF3
19455,165.0,0.416285,1,1,2017.0,VF3
19456,165.0,0.405635,1,1,2017.0,VF3
19457,165.0,0.40289,1,1,2017.0,VF3
19458,165.0,0.406952,1,1,2017.0,VF3
19459,165.0,0.412936,1,1,2017.0,VF3
19460,165.0,0.409038,1,1,2017.0,VF3
19461,165.0,0.406074,1,1,2017.0,VF3
19462,165.0,0.402012,1,1,2017.0,VF3
19463,165.0,0.400667,1,1,2017.0,VF3
19464,165.0,0.390099,1,1,2017.0,VF3
19465,165.0,0.380685,1,1,2017.0,VF3
19466,165.0,0.383127,1,1,2017.0,VF3
19467,165.0,0.387217,1,1,2017.0,VF3
19468,165.0,0.393119,1,1,2017.0,VF3
19469,165.0,0.388919,1,1,2017.0,VF3
19470,165.0,0.38159,1,1,2017.0,VF3
19471,165.0,0.378708,0,1,2018.0,VF3
19472,165.0,0.373383,0,1,2018.0,VF3
19473,165.0,0.372121,0,1,2018.0,VF3
19474,165.0,0.376705,0,1,2018.0,VF3
19475,165.0,0.378406,0,1,2018.0,VF3
19476,165.0,0.379285,0,1,2018.0,VF3
19477,165.0,0.380547,0,1,2018.0,VF3
19478,165.0,0.379367,0,1,2018.0,VF3
19479,165.0,0.381947,0,1,2018.0,VF3
19480,165.0,0.380245,0,1,2018.0,VF3
19481,165.0,0.376924,0,1,2018.0,VF3
19482,165.0,0.371078,0,1,2018.0,VF3
19483,165.0,0.3688,0,1,2018.0,VF3
19484,165.0,0.366357,0,1,2018.0,VF3
19485,165.0,0.362788,0,1,2018.0,VF3
19486,165.0,0.368113,0,1,2018.0,VF3
19487,165.0,0.369074,0,1,2018.0,VF3
19488,165.0,0.365972,0,1,2018.0,VF3
19489,165.0,0.364435,0,1,2018.0,VF3
19490,165.0,0.368854,0,1,2018.0,VF3
19491,165.0,0.373081,0,1,2018.0,VF3
19492,165.0,0.377281,0,1,2018.0,VF3
19493,165.0,0.384033,0,1,2018.0,VF3
19494,165.0,0.390017,1,1,2018.0,VF3
19495,165.0,0.399569,1,1,2018.0,VF3
19496,165.0,0.409917,1,1,2018.0,VF3
19497,165.0,0.418206,1,1,2018.0,VF3
19498,165.0,0.42515,1,1,2018.0,VF3
19499,165.0,0.427593,1,1,2018.0,VF3
19500,165.0,0.426331,1,1,2018.0,VF3
19501,165.0,0.425507,1,1,2018.0,VF3
19502,165.0,0.422351,1,1,2018.0,VF3
19503,165.0,0.419304,1,1,2018.0,VF3
19504,165.0,0.413238,1,1,2018.0,VF3
19505,165.0,0.401106,0,1,2019.0,VF3
19506,165.0,0.383814,0,1,2019.0,VF3
19507,165.0,0.375744,0,1,2019.0,VF3
19508,165.0,0.37374,0,1,2019.0,VF3
19509,165.0,0.372203,0,1,2019.0,VF3
19510,165.0,0.381371,0,1,2019.0,VF3
19511,165.0,0.386833,0,1,2019.0,VF3
19512,165.0,0.392981,0,1,2019.0,VF3
19513,165.0,0.403466,0,1,2019.0,VF3
19514,165.0,0.419688,1,1,2019.0,VF3
19515,165.0,0.433495,1,1,2019.0,VF3
19516,165.0,0.443431,1,1,2019.0,VF3
19517,165.0,0.456963,1,1,2019.0,VF3
19518,165.0,0.467448,1,0,2019.0,VF3
19519,165.0,0.474694,1,0,2019.0,VF3
19520,165.0,0.479882,1,0,2019.0,VF3
19521,165.0,0.471757,1,0,2019.0,VF3
19522,165.0,0.444007,1,0,2019.0,VF3
19523,165.0,0.418343,0,0,2020.0,VF3
19524,165.0,0.405635,0,0,2020.0,VF3
19525,165.0,0.401106,0,0,2020.0,VF3
19526,165.0,0.398087,0,0,2020.0,VF3
19527,165.0,0.389193,0,0,2020.0,VF3
19528,165.0,0.356887,0,0,2020.0,VF3
19529,165.0,0.299713,0,0,2020.0,VF3
19530,165.0,0.230118,0,0,2021.0,VF3
19531,165.0,0.160709,0,0,2021.0,VF3
19532,165.0,0.104331,0,0,2021.0,VF3
19533,165.0,0.07287,0,0,2021.0,VF3
19534,165.0,0.050743,0,0,2021.0,VF3
19535,165.0,0.034793,0,0,2021.0,VF3
19536,165.0,0.03133,0,0,2021.0,VF3
19537,165.0,0.03107,0,0,2021.0,VF3
19538,165.0,0.027298,0,0,2021.0,VF3
19539,165.0,0.024323,0,0,2021.0,VF3
19540,165.0,0.022924,0,0,2021.0,VF3
19541,165.0,0.021477,0,0,2021.0,VF3
19542,165.0,0.019543,0,0,2021.0,VF3
19543,165.0,0.016958,0,0,2021.0,VF3
19544,165.0,0.014112,0,0,2021.0,VF3
19545,165.0,0.014681,0,0,2021.0,VF3
19546,165.0,0.016258,0,0,2021.0,VF3
19547,165.0,0.017754,0,0,2021.0,VF3
19548,165.0,0.019283,0,0,2021.0,VF3
19549,165.0,0.021217,0,0,2021.0,VF3
19550,165.0,0.02073,0,0,2021.0,VF3
19551,165.0,0.021559,0,0,2021.0,VF3
19552,165.0,0.021299,0,0,2021.0,VF3
19553,165.0,0.022307,0,0,2021.0,VF3
19554,165.0,0.023932,0,0,2021.0,VF3
19555,165.0,0.025688,0,0,2021.0,VF3
19556,165.0,0.02668,0,0,2021.0,VF3
19557,165.0,0.025721,0,0,2021.0,VF3
19558,165.0,0.027558,0,0,2021.0,VF3
19559,165.0,0.02642,0,0,2021.0,VF3
19560,165.0,0.02481,0,0,2021.0,VF3
19561,165.0,0.023185,0,0,2021.0,VF3
19562,165.0,0.023624,0,0,2021.0,VF3
19563,165.0,0.024453,0,0,2021.0,VF3
19564,165.0,0.024404,0,0,2021.0,VF3
19565,165.0,0.023965,0,0,2021.0,VF3
19566,165.0,0.02551,0,0,2021.0,VF3
19567,165.0,0.027786,0,0,2021.0,VF3
19568,165.0,0.027477,0,0,2021.0,VF3
19569,165.0,0.027477,0,0,2021.0,VF3
19570,165.0,0.028095,0,0,2021.0,VF3
19571,185.0,0.22773,0,0,2017.0,VSEL
19572,185.0,0.235363,0,0,2017.0,VSEL
19573,185.0,0.244041,0,0,2017.0,VSEL
19574,185.0,0.245487,0,0,2017.0,VSEL
19575,185.0,0.24848,0,0,2017.0,VSEL
19576,185.0,0.250951,0,0,2017.0,VSEL
19577,185.0,0.240345,0,0,2017.0,VSEL
19578,185.0,0.234017,0,0,2017.0,VSEL
19579,185.0,0.227851,0,0,2017.0,VSEL
19580,185.0,0.226002,0,0,2017.0,VSEL
19581,185.0,0.221081,0,0,2017.0,VSEL
19582,185.0,0.218108,0,0,2017.0,VSEL
19583,185.0,0.228714,0,0,2017.0,VSEL
19584,185.0,0.24615,0,0,2017.0,VSEL
19585,185.0,0.242896,0,0,2017.0,VSEL
19586,185.0,0.239481,0,0,2017.0,VSEL
19587,185.0,0.235644,0,0,2017.0,VSEL
19588,185.0,0.236448,0,0,2017.0,VSEL
19589,185.0,0.238718,0,0,2017.0,VSEL
19590,185.0,0.23695,0,0,2017.0,VSEL
19591,185.0,0.238457,0,0,2017.0,VSEL
19592,185.0,0.243338,0,0,2017.0,VSEL
19593,185.0,0.243659,0,0,2017.0,VSEL
19594,185.0,0.247335,0,0,2017.0,VSEL
19595,185.0,0.242514,0,0,2017.0,VSEL
19596,185.0,0.236769,0,0,2017.0,VSEL
19597,185.0,0.243438,0,0,2017.0,VSEL
19598,185.0,0.249344,0,0,2017.0,VSEL
19599,185.0,0.254486,1,0,2017.0,VSEL
19600,185.0,0.263907,1,0,2017.0,VSEL
19601,185.0,0.263787,1,0,2017.0,VSEL
19602,185.0,0.258765,1,0,2017.0,VSEL
19603,185.0,0.261838,1,0,2017.0,VSEL
19604,185.0,0.273746,1,0,2017.0,VSEL
19605,185.0,0.28314,1,0,2017.0,VSEL
19606,185.0,0.288279,1,0,2017.0,VSEL
19607,185.0,0.282532,1,0,2017.0,VSEL
19608,185.0,0.2751,1,0,2017.0,VSEL
19609,185.0,0.275763,1,0,2017.0,VSEL
19610,185.0,0.288638,1,0,2017.0,VSEL
19611,185.0,0.294385,1,0,2017.0,VSEL
19612,185.0,0.289605,1,0,2017.0,VSEL
19613,185.0,0.280902,1,0,2017.0,VSEL
19614,185.0,0.282698,1,0,2017.0,VSEL
19615,185.0,0.288279,1,0,2017.0,VSEL
19616,185.0,0.288334,0,0,2018.0,VSEL
19617,185.0,0.281261,0,0,2018.0,VSEL
19618,185.0,0.274658,0,0,2018.0,VSEL
19619,185.0,0.2751,0,0,2018.0,VSEL
19620,185.0,0.281261,0,0,2018.0,VSEL
19621,185.0,0.288555,0,0,2018.0,VSEL
19622,185.0,0.289688,0,0,2018.0,VSEL
19623,185.0,0.284687,0,0,2018.0,VSEL
19624,185.0,0.281952,0,0,2018.0,VSEL
19625,185.0,0.28314,0,0,2018.0,VSEL
19626,185.0,0.284853,0,0,2018.0,VSEL
19627,185.0,0.289384,0,0,2018.0,VSEL
19628,185.0,0.294827,0,0,2018.0,VSEL
19629,185.0,0.294606,0,0,2018.0,VSEL
19630,185.0,0.291705,0,0,2018.0,VSEL
19631,185.0,0.288721,0,0,2018.0,VSEL
19632,185.0,0.289384,0,0,2018.0,VSEL
19633,185.0,0.292064,0,0,2018.0,VSEL
19634,185.0,0.287754,0,0,2018.0,VSEL
19635,185.0,0.284328,0,0,2018.0,VSEL
19636,185.0,0.282974,0,0,2018.0,VSEL
19637,185.0,0.282228,0,0,2018.0,VSEL
19638,185.0,0.274934,0,1,2018.0,VSEL
19639,185.0,0.271066,0,1,2018.0,VSEL
19640,185.0,0.267302,0,1,2018.0,VSEL
19641,185.0,0.266056,0,1,2018.0,VSEL
19642,185.0,0.266277,0,1,2018.0,VSEL
19643,185.0,0.274492,0,1,2018.0,VSEL
19644,185.0,0.27778,0,1,2018.0,VSEL
19645,185.0,0.281648,0,1,2018.0,VSEL
19646,185.0,0.289467,0,1,2018.0,VSEL
19647,185.0,0.294081,0,1,2018.0,VSEL
19648,185.0,0.294164,0,1,2018.0,VSEL
19649,185.0,0.29654,0,1,2018.0,VSEL
19650,185.0,0.301817,0,1,2018.0,VSEL
19651,185.0,0.309635,0,1,2018.0,VSEL
19652,185.0,0.316929,0,1,2018.0,VSEL
19653,185.0,0.319029,0,1,2018.0,VSEL
19654,185.0,0.321626,1,1,2018.0,VSEL
19655,185.0,0.326986,1,1,2018.0,VSEL
19656,185.0,0.329279,1,1,2018.0,VSEL
19657,185.0,0.330108,1,1,2018.0,VSEL
19658,185.0,0.329804,1,1,2018.0,VSEL
19659,185.0,0.334722,1,1,2018.0,VSEL
19660,185.0,0.337098,1,1,2018.0,VSEL
19661,185.0,0.338811,1,1,2018.0,VSEL
19662,185.0,0.338534,1,1,2018.0,VSEL
19663,185.0,0.347375,1,1,2018.0,VSEL
19664,185.0,0.348121,1,1,2018.0,VSEL
19665,185.0,0.344695,1,1,2018.0,VSEL
19666,185.0,0.348563,1,1,2018.0,VSEL
19667,185.0,0.356244,1,1,2018.0,VSEL
19668,185.0,0.364146,1,1,2018.0,VSEL
19669,185.0,0.373373,1,1,2018.0,VSEL
19670,185.0,0.377904,1,1,2018.0,VSEL
19671,185.0,0.367323,1,1,2018.0,VSEL
19672,185.0,0.358399,1,1,2018.0,VSEL
19673,185.0,0.361825,1,1,2018.0,VSEL
19674,185.0,0.359007,1,1,2018.0,VSEL
19675,185.0,0.347762,1,1,2018.0,VSEL
19676,185.0,0.338313,1,1,2018.0,VSEL
19677,185.0,0.346574,1,1,2018.0,VSEL
19678,185.0,0.362433,1,1,2018.0,VSEL
19679,185.0,0.367931,1,1,2018.0,VSEL
19680,185.0,0.366439,1,1,2018.0,VSEL
19681,185.0,0.372683,1,1,2018.0,VSEL
19682,185.0,0.377158,1,1,2018.0,VSEL
19683,185.0,0.380225,1,1,2018.0,VSEL
19684,185.0,0.38133,1,1,2018.0,VSEL
19685,185.0,0.386911,1,1,2018.0,VSEL
19686,185.0,0.38611,1,1,2018.0,VSEL
19687,185.0,0.371578,1,1,2018.0,VSEL
19688,185.0,0.361963,1,1,2018.0,VSEL
19689,185.0,0.364947,1,1,2018.0,VSEL
19690,185.0,0.365389,1,1,2018.0,VSEL
19691,185.0,0.364201,1,1,2018.0,VSEL
19692,185.0,0.357349,1,1,2018.0,VSEL
19693,185.0,0.340745,0,1,2019.0,VSEL
19694,185.0,0.31657,0,1,2019.0,VSEL
19695,185.0,0.307038,0,1,2019.0,VSEL
19696,185.0,0.314553,0,1,2019.0,VSEL
19697,185.0,0.316929,0,1,2019.0,VSEL
19698,185.0,0.324969,0,1,2019.0,VSEL
19699,185.0,0.336352,0,1,2019.0,VSEL
19700,185.0,0.34685,0,1,2019.0,VSEL
19701,185.0,0.349696,0,1,2019.0,VSEL
19702,185.0,0.34627,1,1,2019.0,VSEL
19703,185.0,0.350967,1,1,2019.0,VSEL
19704,185.0,0.361162,1,1,2019.0,VSEL
19705,185.0,0.365168,1,1,2019.0,VSEL
19706,185.0,0.369505,1,1,2019.0,VSEL
19707,185.0,0.371799,1,1,2019.0,VSEL
19708,185.0,0.369505,1,0,2019.0,VSEL
19709,185.0,0.381247,1,0,2019.0,VSEL
19710,185.0,0.385364,1,0,2019.0,VSEL
19711,185.0,0.381772,1,0,2019.0,VSEL
19712,185.0,0.388845,1,0,2019.0,VSEL
19713,185.0,0.37807,0,0,2020.0,VSEL
19714,185.0,0.330771,0,0,2020.0,VSEL
19715,185.0,0.304496,0,0,2020.0,VSEL
19716,185.0,0.289688,0,0,2020.0,VSEL
19717,185.0,0.265795,0,0,2020.0,VSEL
19718,185.0,0.212484,0,0,2020.0,VSEL
19719,185.0,0.111839,0,0,2021.0,VSEL
19720,185.0,0.027657,0,0,2021.0,VSEL
19721,185.0,0.015792,0,0,2021.0,VSEL
19722,185.0,0.016627,0,0,2021.0,VSEL
19723,185.0,0.013681,0,0,2021.0,VSEL
19724,185.0,0.014827,0,0,2021.0,VSEL
19725,185.0,0.013288,0,0,2021.0,VSEL
19726,185.0,0.009492,0,0,2021.0,VSEL
19727,185.0,0.010457,0,0,2021.0,VSEL
19728,185.0,0.00473,0,0,2021.0,VSEL
19729,185.0,0.006268,0,0,2021.0,VSEL
19730,185.0,0.005433,0,0,2021.0,VSEL
19731,185.0,0.004108,0,0,2021.0,VSEL
19732,185.0,0.005564,0,0,2021.0,VSEL
19733,185.0,0.006317,0,0,2021.0,VSEL
19734,185.0,0.006006,0,0,2021.0,VSEL
19735,185.0,0.009181,0,0,2021.0,VSEL
19736,185.0,0.011832,0,0,2021.0,VSEL
19737,185.0,0.011521,0,0,2021.0,VSEL
19738,185.0,0.011996,0,0,2021.0,VSEL
19739,185.0,0.00869,0,0,2021.0,VSEL
19740,185.0,0.007282,0,0,2021.0,VSEL
19741,185.0,0.008559,0,0,2021.0,VSEL
19742,185.0,0.008166,0,0,2021.0,VSEL
19743,185.0,0.007233,0,0,2021.0,VSEL
19744,185.0,0.00491,0,0,2021.0,VSEL
19745,185.0,0.004468,0,0,2021.0,VSEL
19746,185.0,0.005875,0,0,2021.0,VSEL
19747,185.0,0.005204,0,0,2021.0,VSEL
19748,185.0,0.005646,0,0,2021.0,VSEL
19749,185.0,0.00851,0,0,2021.0,VSEL
19750,185.0,0.009001,0,0,2021.0,VSEL
19751,185.0,0.007855,0,0,2021.0,VSEL
19752,185.0,0.007332,0,0,2021.0,VSEL
19753,185.0,0.008084,0,0,2021.0,VSEL
19754,185.0,0.00905,0,0,2021.0,VSEL
19755,185.0,0.012274,0,0,2021.0,VSEL
19756,185.0,0.014254,0,0,2021.0,VSEL
19757,185.0,0.012045,0,0,2021.0,VSEL
19758,161.0,0.243732,0,0,2016.0,VF3
19759,161.0,0.243732,0,0,2016.0,VF3
19760,161.0,0.247552,0,0,2016.0,VF3
19761,161.0,0.249746,0,0,2016.0,VF3
19762,161.0,0.248517,0,0,2016.0,VF3
19763,161.0,0.248971,0,0,2016.0,VF3
19764,161.0,0.248271,0,0,2016.0,VF3
19765,161.0,0.24464,0,0,2016.0,VF3
19766,161.0,0.245302,0,0,2016.0,VF3
19767,161.0,0.243675,0,0,2016.0,VF3
19768,161.0,0.244091,0,0,2016.0,VF3
19769,161.0,0.24551,0,0,2016.0,VF3
19770,161.0,0.24725,0,0,2016.0,VF3
19771,161.0,0.249633,0,0,2016.0,VF3
19772,161.0,0.252186,0,0,2016.0,VF3
19773,161.0,0.257665,0,0,2016.0,VF3
19774,161.0,0.257457,0,0,2016.0,VF3
19775,161.0,0.250862,0,0,2016.0,VF3
19776,161.0,0.250711,0,0,2016.0,VF3
19777,161.0,0.255376,0,0,2016.0,VF3
19778,161.0,0.26279,0,0,2016.0,VF3
19779,161.0,0.270307,0,0,2016.0,VF3
19780,161.0,0.274573,1,0,2016.0,VF3
19781,161.0,0.287606,1,0,2016.0,VF3
19782,161.0,0.294187,1,0,2016.0,VF3
19783,161.0,0.289843,1,0,2016.0,VF3
19784,161.0,0.288022,1,0,2016.0,VF3
19785,161.0,0.296034,1,0,2016.0,VF3
19786,161.0,0.310107,1,0,2016.0,VF3
19787,161.0,0.304853,1,0,2016.0,VF3
19788,161.0,0.297777,1,0,2016.0,VF3
19789,161.0,0.296372,1,0,2016.0,VF3
19790,161.0,0.303604,1,0,2016.0,VF3
19791,161.0,0.304514,1,0,2016.0,VF3
19792,161.0,0.301835,1,0,2016.0,VF3
19793,161.0,0.301003,1,0,2016.0,VF3
19794,161.0,0.302251,1,0,2016.0,VF3
19795,161.0,0.302043,1,0,2016.0,VF3
19796,161.0,0.302329,1,0,2016.0,VF3
19797,161.0,0.308989,1,0,2016.0,VF3
19798,161.0,0.315934,1,0,2016.0,VF3
19799,161.0,0.318796,1,0,2016.0,VF3
19800,161.0,0.313905,0,0,2017.0,VF3
19801,161.0,0.315362,0,0,2017.0,VF3
19802,161.0,0.321683,0,0,2017.0,VF3
19803,161.0,0.325117,0,0,2017.0,VF3
19804,161.0,0.32405,0,0,2017.0,VF3
19805,161.0,0.319992,0,0,2017.0,VF3
19806,161.0,0.319992,0,0,2017.0,VF3
19807,161.0,0.32301,0,0,2017.0,VF3
19808,161.0,0.328056,0,0,2017.0,VF3
19809,161.0,0.332062,0,0,2017.0,VF3
19810,161.0,0.336198,0,1,2017.0,VF3
19811,161.0,0.344314,0,1,2017.0,VF3
19812,161.0,0.347046,0,1,2017.0,VF3
19813,161.0,0.348945,0,1,2017.0,VF3
19814,161.0,0.354693,0,1,2017.0,VF3
19815,161.0,0.358257,0,1,2017.0,VF3
19816,161.0,0.35961,0,1,2017.0,VF3
19817,161.0,0.363252,0,1,2017.0,VF3
19818,161.0,0.371108,0,1,2017.0,VF3
19819,161.0,0.381123,0,1,2017.0,VF3
19820,161.0,0.390591,0,1,2017.0,VF3
19821,161.0,0.396965,0,1,2017.0,VF3
19822,161.0,0.400971,0,1,2017.0,VF3
19823,161.0,0.400268,0,1,2017.0,VF3
19824,161.0,0.395924,0,1,2017.0,VF3
19825,161.0,0.391008,0,1,2017.0,VF3
19826,161.0,0.390175,0,1,2017.0,VF3
19827,161.0,0.390305,0,1,2017.0,VF3
19828,161.0,0.390019,0,1,2017.0,VF3
19829,161.0,0.389525,0,1,2017.0,VF3
19830,161.0,0.381955,0,1,2017.0,VF3
19831,161.0,0.369547,0,1,2017.0,VF3
19832,161.0,0.362263,0,1,2017.0,VF3
19833,161.0,0.361223,0,1,2017.0,VF3
19834,161.0,0.368506,0,1,2017.0,VF3
19835,161.0,0.380004,0,1,2017.0,VF3
19836,161.0,0.383932,0,1,2017.0,VF3
19837,161.0,0.38786,0,1,2017.0,VF3
19838,161.0,0.39184,0,1,2017.0,VF3
19839,161.0,0.399202,0,1,2017.0,VF3
19840,161.0,0.406433,0,1,2017.0,VF3
19841,161.0,0.406771,0,1,2017.0,VF3
19842,161.0,0.410153,0,1,2017.0,VF3
19843,161.0,0.420298,0,1,2017.0,VF3
19844,161.0,0.432862,0,1,2017.0,VF3
19845,161.0,0.430339,0,1,2017.0,VF3
19846,161.0,0.424382,0,1,2017.0,VF3
19847,161.0,0.419804,0,1,2017.0,VF3
19848,161.0,0.410986,0,1,2017.0,VF3
19849,161.0,0.398213,0,1,2017.0,VF3
19850,161.0,0.386872,0,1,2017.0,VF3
19851,161.0,0.380212,0,1,2017.0,VF3
19852,161.0,0.381955,0,1,2017.0,VF3
19853,161.0,0.387158,0,1,2017.0,VF3
19854,161.0,0.389733,0,1,2017.0,VF3
19855,161.0,0.397043,0,1,2017.0,VF3
19856,161.0,0.404664,0,1,2017.0,VF3
19857,161.0,0.40789,0,1,2017.0,VF3
19858,161.0,0.400971,0,1,2017.0,VF3
19859,161.0,0.386247,0,1,2017.0,VF3
19860,161.0,0.376778,0,1,2017.0,VF3
19861,161.0,0.376362,1,1,2017.0,VF3
19862,161.0,0.382371,1,1,2017.0,VF3
19863,161.0,0.395066,1,1,2017.0,VF3
19864,161.0,0.418477,1,1,2017.0,VF3
19865,161.0,0.431172,1,1,2017.0,VF3
19866,161.0,0.439314,1,1,2017.0,VF3
19867,161.0,0.436842,1,1,2017.0,VF3
19868,161.0,0.42485,0,1,2018.0,VF3
19869,161.0,0.396965,0,1,2018.0,VF3
19870,161.0,0.371862,0,1,2018.0,VF3
19871,161.0,0.357789,0,1,2018.0,VF3
19872,161.0,0.356592,0,1,2018.0,VF3
19873,161.0,0.360312,0,1,2018.0,VF3
19874,161.0,0.363096,0,1,2018.0,VF3
19875,161.0,0.36718,0,1,2018.0,VF3
19876,161.0,0.382735,0,1,2018.0,VF3
19877,161.0,0.400476,0,1,2018.0,VF3
19878,161.0,0.41611,0,1,2018.0,VF3
19879,161.0,0.437467,1,1,2018.0,VF3
19880,161.0,0.455078,1,1,2018.0,VF3
19881,161.0,0.468318,1,1,2018.0,VF3
19882,161.0,0.479192,1,1,2018.0,VF3
19883,161.0,0.486137,1,1,2018.0,VF3
19884,161.0,0.495658,1,1,2018.0,VF3
19885,161.0,0.504216,1,1,2018.0,VF3
19886,161.0,0.511753,1,1,2018.0,VF3
19887,161.0,0.517184,1,1,2018.0,VF3
19888,161.0,0.519279,1,1,2018.0,VF3
19889,161.0,0.517688,1,1,2018.0,VF3
19890,161.0,0.521567,1,1,2018.0,VF3
19891,161.0,0.530024,1,1,2018.0,VF3
19892,161.0,0.536734,1,1,2018.0,VF3
19893,161.0,0.532972,1,1,2018.0,VF3
19894,161.0,0.524166,1,1,2018.0,VF3
19895,161.0,0.519705,1,1,2018.0,VF3
19896,161.0,0.516137,1,1,2018.0,VF3
19897,161.0,0.511016,1,1,2018.0,VF3
19898,161.0,0.502239,1,1,2018.0,VF3
19899,161.0,0.495111,1,1,2018.0,VF3
19900,161.0,0.488374,1,1,2018.0,VF3
19901,161.0,0.482625,1,1,2018.0,VF3
19902,161.0,0.482625,1,1,2018.0,VF3
19903,161.0,0.478281,1,1,2018.0,VF3
19904,161.0,0.482755,1,1,2018.0,VF3
19905,161.0,0.486475,1,1,2018.0,VF3
19906,161.0,0.489831,1,1,2018.0,VF3
19907,161.0,0.493343,1,1,2018.0,VF3
19908,161.0,0.495866,1,1,2018.0,VF3
19909,161.0,0.49623,1,1,2018.0,VF3
19910,161.0,0.481923,1,1,2018.0,VF3
19911,161.0,0.459838,1,1,2018.0,VF3
19912,161.0,0.441889,1,1,2018.0,VF3
19913,161.0,0.430183,1,1,2018.0,VF3
19914,161.0,0.418347,1,1,2018.0,VF3
